# A couple of lines of
# meta data are 
#always needed
1;0;9;1;6.112630397547036;3.224629033356905;4.977402950171381;8.284084561746567
1;0;9;2;2.2102468134835362;3.4341910551302135;2.55117476452142;9.374480459373444
1;0;9;3;7.14879019651562;0.6746324035339057;3.0917442473582923;8.57379543595016
1;0;9;4;2.8467762586660683;1.3980560912750661;0.13937078416347504;1.4756100182421505
1;0;9;5;1.004105198662728;2.5480815721675754;4.406458074226975;9.120399546809494
1;0;9;6;8.178603609558195;5.707349444273859;2.8792270831763744;2.418149982113391
1;0;9;7;6.683526288252324;9.603121755644679;7.268548458814621;3.5991354985162616
1;0;9;8;0.13367967447265983;0.8034085715189576;7.261457794811577;8.889703003223985
1;0;9;9;2.8586652246303856;0.4653708729892969;6.34207209572196;3.9374470338225365
1;0;9;10;9.24628530163318;3.145887639839202;2.8943114378489554;6.055273870006204
2;1;8;1;1.7792248050682247;8.637853963300586;6.031849256251007;2.2428320883773267
2;1;8;2;8.208343349397182;0.5615418730303645;8.730089864693582;1.9291183399036527
2;1;8;3;8.779811945278198;9.55569626763463;8.956013664137572;9.673036804888397
2;1;8;4;0.831251407507807;4.410434912424535;3.1239401130005717;8.667839921545237
2;1;8;5;8.513100766576827;3.613929522689432;0.9351585921831429;5.574374531861395
2;1;8;6;9.5820950018242;8.062323280610144;9.077059533447027;2.57369578583166
2;1;8;7;8.65166201023385;0.38010803516954184;1.2589867785573006;5.109162726439536
2;1;8;8;7.98216451657936;7.240045964717865;0.844155119266361;4.30494504282251
2;1;8;9;4.925900888629258;5.374977726023644;7.960864955093712;4.787044913973659
2;1;8;10;4.564255585428327;6.843659272417426;7.4652047152630985;1.4746093936264515
3;0;10;1;1.2569956271909177;8.695833936799318;9.60918276803568;5.740531678311527
3;0;10;2;1.144992953632027;8.712921366095543;0.5416232137940824;9.532027856912464
3;0;10;3;0.7953895698301494;6.711945876013488;5.894898492842913;8.81014825310558
3;0;10;4;4.2419866588898;2.537068377714604;6.455284145195037;9.098462860565633
3;0;10;5;3.888457310386002;6.797821407672018;1.7896578647196293;5.19392877118662
3;0;10;6;3.2388086896389723;2.395256389863789;0.5111232376657426;6.1159446416422725
3;0;10;7;3.3805763837881386;8.900330732576549;8.349098113831133;7.989496667869389
3;0;10;8;0.5025010905228555;7.945032806601375;3.2691091508604586;7.45864778989926
3;0;10;9;8.405360700562596;7.602665505837649;0.46363368397578597;3.5747535875998437
3;0;10;10;2.989815608598292;0.11084768455475569;5.217706460971385;7.382513827178627
4;1;9;1;4.576778062619269;1.158638820052147;9.93242020253092;2.2477561025880277
4;1;9;2;4.522996116429567;9.895676230080426;6.994106171187013;4.971889820881188
4;1;9;3;4.723347565159202;4.358851737342775;3.9240905293263495;8.732225187122822
4;1;9;4;9.950027847662568;1.000186891760677;4.634021776728332;1.4868349838070571
4;1;9;5;8.28867926262319;1.1730979825370014;5.3954892861656845;9.314411012455821
4;1;9;6;6.8035203125327826;1.3783878996036947;9.777242557611316;5.083913081325591
4;1;9;7;3.385100830346346;3.063155091367662;6.765750946942717;5.987363820895553
4;1;9;8;2.332898990716785;4.709321137052029;6.527375623118132;3.0443002842366695
4;1;9;9;8.349718367680907;1.8807637016288936;3.9251045300625265;4.198622461408377
4;1;9;10;1.1804018612019718;8.551416278351098;9.029552668798715;7.325139769818634
#I don't know why. But I feel strongly that a comment is needed here.
5;1;10;1;5.2483462379314005;6.553601077757776;0.059674945659935474;8.205554280430079
5;1;10;2;7.506557125598192;9.818839486688375;9.237772685009986;3.98518048459664
5;1;10;3;7.048571470659226;4.99224822036922;4.953660103492439;2.390073591377586
5;1;10;4;9.03282496612519;9.712481708265841;4.125778281595558;0.4491114499978721
5;1;10;5;0.19469863502308726;7.100907487329096;1.4530349127016962;1.2208809866569936
5;1;10;6;8.296686762478203;4.873608690686524;0.6211912306025624;9.345272383652627
5;1;10;7;6.687382131349295;4.238517391495407;1.222233660519123;2.060325387865305
5;1;10;8;3.0091089359484613;5.187138568144292;3.3896234328858554;9.22105104662478
5;1;10;9;4.363512489944696;7.180614699609578;8.481510560959578;1.4411476394161582
5;1;10;10;8.161906958557665;8.66803771816194;6.197629338130355;2.46924591017887
6;0;10;1;2.601371214259416;4.792505914811045;8.481936671305448;5.380408111959696
6;0;10;2;1.9565430423244834;7.630741698667407;1.571272686123848;7.544896590989083
6;0;10;3;8.377612812910229;8.261149174068123;2.0714695658534765;3.5347701609134674
6;0;10;4;4.084956252481788;5.502843139693141;9.263137406669557;3.2699650106951594
6;0;10;5;1.0961590730585158;0.25122063932940364;6.849779337644577;9.862562529742718
6;0;10;6;4.360729728359729;7.744662803597748;4.24383242148906;4.03910219669342
6;0;10;7;5.339586120098829;5.038592156488448;5.050100479274988;8.365121458191425
6;0;10;8;5.46265184879303;9.208208615891635;0.1278783450834453;8.298979592509568
6;0;10;9;1.1427665734663606;9.216214148327708;7.557004680857062;1.3802685961127281
6;0;10;10;2.1387760736979544;9.724399475380778;9.60913991322741;8.323351463768631
7;1;10;1;3.531433749012649;8.517298647202551;7.418818194419146;9.373955896589905
7;1;10;2;2.200452641118318;9.616101831197739;1.7501748073846102;8.805919613223523
7;1;10;3;9.136608997359872;5.6309889373369515;2.4800877552479506;6.842558337375522
7;1;10;4;4.912826796062291;8.82797523168847;3.2986155804246664;6.349492683075368
7;1;10;5;4.001794105861336;7.590134390629828;5.464327689260244;0.7191031845286489
7;1;10;6;0.5379743268713355;8.469587701838464;8.541705103125423;6.547873290255666
7;1;10;7;8.42910035746172;0.187035643029958;3.548428963404149;9.55803598742932
7;1;10;8;7.9369421186856925;1.1513806437142193;2.453427317086607;5.28250833041966
7;1;10;9;6.689984067343175;8.313698687124997;3.3959401468746364;6.508476920425892
7;1;10;10;0.41683302028104663;4.219222152605653;8.414324058685452;5.9254818432964385
8;0;10;1;9.513955828733742;1.9921584869734943;3.1060769967734814;5.7468593725934625
8;0;10;2;2.6967571047134697;9.809351933654398;7.124356615822762;3.822909805458039
8;0;10;3;5.1104338793084025;6.821689289063215;8.980921949259937;8.398279424291104
8;0;10;4;7.929352649953216;0.41858439799398184;2.339657039847225;3.9415965927764773
8;0;10;5;1.6385928355157375;8.71922317892313;2.022014402318746;1.01007359335199
8;0;10;6;0.5556886736303568;5.6003645597957075;1.8578563048504293;6.275801679585129
8;0;10;7;9.003816302865744;3.5758411325514317;3.8614930980838835;5.715277390554547
8;0;10;8;4.531967707443982;6.441758095752448;0.9919862961396575;4.8148360825143754
8;0;10;9;1.2929255957715213;4.565555981826037;7.04401325667277;0.7615529000759125
8;0;10;10;5.477777644991875;7.9191552475094795;1.007121936418116;0.06480230949819088
9;0;10;1;8.52371265180409;3.78724378766492;3.618443130981177;2.053704783320427
9;0;10;2;8.49283424206078;4.38988673267886;7.25375461159274;3.307299050502479
9;0;10;3;2.8165494836866856;5.353186933789402;6.409984698984772;9.02046735631302
9;0;10;4;1.193406987003982;0.8902110997587442;5.971913707908243;8.86051143053919
9;0;10;5;3.844575497787446;4.295803825370967;3.5667003598064184;5.487626607064158
9;0;10;6;2.1279521915130317;8.938984223641455;6.169453447218984;4.360065129585564
